metric,algorithm,value,Constraints,percentage,version,pct,diff,dataset
Equal Odds Difference,SOFT,-0.00031967174808046617,Noisy protected attributes,0.1,0,10367.584964357633,-0.03314224008928962,Diabetes
Equal Odds Difference,PRIV,-0.003999463034351516,Noisy protected attributes,0.1,0,920.6743770174912,-0.03682203137556067,Diabetes
Equal Odds Difference,MDRO,-0.003830092917566766,Noisy protected attributes,0.1,0,956.9653281952524,-0.03665266125877592,Diabetes
Equal Odds Difference,ARL,-0.00013767709239848047,No protected attributes,0.1,0,23940.253864608356,-0.032960245433607635,Diabetes
Equal Odds Difference,DRO,0.012592052622726002,No protected attributes,0.1,0,-160.66098454807386,-0.020230515718483152,Diabetes
Accuracy,LR,0.6309423937360179,No constraints,0.1,1,0.0,0.0,Diabetes
Accuracy,RF,0.6290548098434005,No constraints,0.1,1,-0.30006668148476745,-0.0018875838926174504,Diabetes
Accuracy,SREW,0.629684004474273,True protected attributes,0.1,1,-0.19984456533805872,-0.00125838926174493,Diabetes
Accuracy,ADDEB,0.6333892617449665,True protected attributes,0.1,1,0.3863134657836609,0.002446868008948555,Diabetes
Accuracy,LFR,0.6060542505592841,True protected attributes,0.1,1,-4.106586688199343,-0.024888143176733823,Diabetes
Accuracy,CALEQ,0.6284256152125279,True protected attributes,0.1,1,-0.4004894871509679,-0.002516778523489971,Diabetes
Accuracy,ROC,0.6214345637583892,True protected attributes,0.1,1,-1.5299808752390565,-0.009507829977628668,Diabetes
Accuracy,EGR,0.6298238255033557,True protected attributes,0.1,1,-0.177600177600179,-0.0011185682326622093,Diabetes
Accuracy,GSR,0.6287052572706935,True protected attributes,0.1,1,-0.35583231402203097,-0.0022371364653244186,Diabetes
Accuracy,SOFT,0.4312080536912752,Noisy protected attributes,0.1,1,-46.31971465629052,-0.19973434004474272,Diabetes
Accuracy,PRIV,0.623182326621924,Noisy protected attributes,0.1,1,-1.2452322189813847,-0.007760067114093938,Diabetes
Accuracy,MDRO,0.5790687919463087,Noisy protected attributes,0.1,1,-8.958106966075107,-0.051873601789709234,Diabetes
Accuracy,ARL,0.626817673378076,No protected attributes,0.1,1,-0.6580414900736242,-0.004124720357941869,Diabetes
Accuracy,DRO,0.6301733780760627,No protected attributes,0.1,1,-0.12203239405368382,-0.0007690156599552411,Diabetes
Equal Odds Difference,LR,0.02547103576141821,No constraints,0.1,1,0.0,0.0,Diabetes
Equal Odds Difference,RF,0.03375995812285673,No constraints,0.1,1,24.552525602295162,0.008288922361438522,Diabetes
Equal Odds Difference,SREW,0.0022073223866856256,True protected attributes,0.1,1,-1053.9336489792906,-0.023263713374732584,Diabetes
Equal Odds Difference,ADDEB,0.020468904014046635,True protected attributes,0.1,1,-24.437711681772978,-0.005002131747371574,Diabetes
Equal Odds Difference,LFR,0.0,True protected attributes,0.1,1,-inf,-0.02547103576141821,Diabetes
Equal Odds Difference,CALEQ,0.04985939263626224,True protected attributes,0.1,1,48.9142678747888,0.02438835687484403,Diabetes
Equal Odds Difference,ROC,0.057154903155379994,True protected attributes,0.1,1,55.43508193483726,0.031683867393961784,Diabetes
Equal Odds Difference,EGR,0.005139216396708196,True protected attributes,0.1,1,-395.62100124316777,-0.020331819364710013,Diabetes
Equal Odds Difference,GSR,0.003822897058235561,True protected attributes,0.1,1,-566.2757425431236,-0.02164813870318265,Diabetes
Equal Odds Difference,SOFT,-0.012580300514293527,Noisy protected attributes,0.1,1,302.46762573341107,-0.038051336275711736,Diabetes
Equal Odds Difference,PRIV,0.003358367385370542,Noisy protected attributes,0.1,1,-658.4350619998619,-0.022112668376047667,Diabetes
Equal Odds Difference,MDRO,-0.004612857765938311,Noisy protected attributes,0.1,1,652.1747483631135,-0.03008389352735652,Diabetes
Equal Odds Difference,ARL,0.013000075272693035,No protected attributes,0.1,1,-95.92990984383545,-0.012470960488725175,Diabetes
Equal Odds Difference,DRO,0.0064076260227412946,No protected attributes,0.1,1,-297.51127283363604,-0.019063409738676915,Diabetes
Accuracy,LR,0.6241610738255033,No constraints,0.1,2,0.0,0.0,Diabetes
Accuracy,RF,0.6309423937360179,No constraints,0.1,2,1.0747922437673196,0.0067813199105145605,Diabetes
Accuracy,SREW,0.6242309843400448,True protected attributes,0.1,2,0.01119946242580383,6.991051454141584e-05,Diabetes
Accuracy,ADDEB,0.6291247203579419,True protected attributes,0.1,2,0.7889765529503379,0.004963646532438526,Diabetes
Accuracy,LFR,0.6015100671140939,True protected attributes,0.1,2,-3.765690376569042,-0.022651006711409405,Diabetes
Accuracy,CALEQ,0.6208752796420581,True protected attributes,0.1,2,-0.5292196824681961,-0.003285794183445212,Diabetes
Accuracy,ROC,0.6189876957494407,True protected attributes,0.1,2,-0.8357804382200129,-0.005173378076062662,Diabetes
Accuracy,EGR,0.6242309843400448,True protected attributes,0.1,2,0.01119946242580383,6.991051454141584e-05,Diabetes
Accuracy,GSR,0.6238814317673378,True protected attributes,0.1,2,-0.044822949350065144,-0.0002796420581655523,Diabetes
Accuracy,SOFT,0.42987975391498884,Noisy protected attributes,0.1,2,-45.194340543177745,-0.1942813199105145,Diabetes
Accuracy,PRIV,0.6214345637583892,Noisy protected attributes,0.1,2,-0.43874451569354544,-0.0027265100671141074,Diabetes
Accuracy,MDRO,0.5799776286353467,Noisy protected attributes,0.1,2,-7.618129218900682,-0.0441834451901566,Diabetes
Accuracy,ARL,0.6282158836689038,No protected attributes,0.1,2,0.6454484754061851,0.004054809843400453,Diabetes
Accuracy,DRO,0.6256991051454138,No protected attributes,0.1,2,0.24581005586591376,0.0015380313199104823,Diabetes
Equal Odds Difference,LR,0.013521464328989555,No constraints,0.1,2,0.0,0.0,Diabetes
Equal Odds Difference,RF,0.019893363808790504,No constraints,0.1,2,32.03027673472359,0.006371899479800949,Diabetes
Equal Odds Difference,SREW,-0.003911910384697931,True protected attributes,0.1,2,445.6486217547556,-0.017433374713687486,Diabetes
Equal Odds Difference,ADDEB,0.014191135343118,True protected attributes,0.1,2,4.718938956869312,0.0006696710141284451,Diabetes
Equal Odds Difference,LFR,0.0,True protected attributes,0.1,2,-inf,-0.013521464328989555,Diabetes
Equal Odds Difference,CALEQ,0.05445734904139328,True protected attributes,0.1,2,75.1705425126151,0.040935884712403725,Diabetes
Equal Odds Difference,ROC,0.10030958860465398,True protected attributes,0.1,2,86.52026738711776,0.08678812427566443,Diabetes
Equal Odds Difference,EGR,0.001331355845762855,True protected attributes,0.1,2,-915.6161008360524,-0.0121901084832267,Diabetes
Equal Odds Difference,GSR,0.002125860998333992,True protected attributes,0.1,2,-536.0464931425968,-0.011395603330655563,Diabetes
Equal Odds Difference,SOFT,0.013328609520456884,Noisy protected attributes,0.1,2,-1.4469236887514336,-0.00019285480853267062,Diabetes
Equal Odds Difference,PRIV,0.006677466235172874,Noisy protected attributes,0.1,2,-102.49393786173889,-0.0068439980938166806,Diabetes
Equal Odds Difference,MDRO,0.0022588959567815398,Noisy protected attributes,0.1,2,-498.58730050829115,-0.011262568372208015,Diabetes
Equal Odds Difference,ARL,0.004085012778993147,No protected attributes,0.1,2,-231.001763287562,-0.009436451549996408,Diabetes
Equal Odds Difference,DRO,-0.0019228004689032796,No protected attributes,0.1,2,803.2172369243224,-0.015444264797892834,Diabetes
Accuracy,LR,0.6247203579418344,No constraints,0.1,3,0.0,0.0,Diabetes
Accuracy,RF,0.6328299776286354,No constraints,0.1,3,1.2814847547503283,0.008109619686800906,Diabetes
Accuracy,SREW,0.625349552572707,True protected attributes,0.1,3,0.10061486864170188,0.0006291946308725205,Diabetes
Accuracy,ADDEB,0.6290548098434005,True protected attributes,0.1,3,0.6890420093354055,0.0043344519015660055,Diabetes
Accuracy,LFR,0.5877376957494407,True protected attributes,0.1,3,-6.292375401451178,-0.03698266219239377,Diabetes
Accuracy,CALEQ,0.6219239373601789,True protected attributes,0.1,3,-0.4496402877697925,-0.002796420581655523,Diabetes
Accuracy,ROC,0.617589485458613,True protected attributes,0.1,3,-1.154629839257404,-0.007130872483221418,Diabetes
Accuracy,EGR,0.6251398210290827,True protected attributes,0.1,3,0.06709908297919398,0.00041946308724827297,Diabetes
Accuracy,GSR,0.6242309843400448,True protected attributes,0.1,3,-0.07839623698062681,-0.0004893736017896888,Diabetes
Accuracy,SOFT,0.4300195749440716,Noisy protected attributes,0.1,3,-45.277190700699066,-0.19470078299776283,Diabetes
Accuracy,PRIV,0.6174496644295302,Noisy protected attributes,0.1,3,-1.1775362318840576,-0.007270693512304249,Diabetes
Accuracy,MDRO,0.5727768456375839,Noisy protected attributes,0.1,3,-9.068717197607711,-0.05194351230425054,Diabetes
Accuracy,ARL,0.6278663310961968,No protected attributes,0.1,3,0.5010577886649492,0.0031459731543623803,Diabetes
Accuracy,DRO,0.6262583892617449,No protected attributes,0.1,3,0.2455905336012476,0.0015380313199104823,Diabetes
Equal Odds Difference,LR,0.01960114030982718,No constraints,0.1,3,0.0,0.0,Diabetes
Equal Odds Difference,RF,0.02555419140582857,No constraints,0.1,3,23.29579129098789,0.005953051096001388,Diabetes
Equal Odds Difference,SREW,-0.0016239551724321344,True protected attributes,0.1,3,1307.0000848897398,-0.021225095482259315,Diabetes
Equal Odds Difference,ADDEB,0.003125142028476857,True protected attributes,0.1,3,-527.2079838681909,-0.016475998281350324,Diabetes
Equal Odds Difference,LFR,0.0014844297414282788,True protected attributes,0.1,3,-1220.4491774038079,-0.018116710568398902,Diabetes
Equal Odds Difference,CALEQ,0.053016553187833895,True protected attributes,0.1,3,63.02826356820722,0.033415412878006714,Diabetes
Equal Odds Difference,ROC,0.05752543433200619,True protected attributes,0.1,3,65.9261324361328,0.037924294022179006,Diabetes
Equal Odds Difference,EGR,0.0015393663702840121,True protected attributes,0.1,3,-1173.3252257687545,-0.01806177393954317,Diabetes
Equal Odds Difference,GSR,-0.0008055881483317179,True protected attributes,0.1,3,2533.1465588736537,-0.0204067284581589,Diabetes
Equal Odds Difference,SOFT,0.010726568172131898,Noisy protected attributes,0.1,3,-82.7344962086925,-0.008874572137695283,Diabetes
Equal Odds Difference,PRIV,0.0031954400601986593,Noisy protected attributes,0.1,3,-513.4097320107011,-0.01640570024962852,Diabetes
Equal Odds Difference,MDRO,-0.0057436354074554136,Noisy protected attributes,0.1,3,441.2671403965563,-0.025344775717282594,Diabetes
Equal Odds Difference,ARL,0.006406534012896065,No protected attributes,0.1,3,-205.95545532687362,-0.013194606296931116,Diabetes
Equal Odds Difference,DRO,0.002881425229478027,No protected attributes,0.1,3,-580.2585092023348,-0.016719715080349154,Diabetes
Accuracy,LR,0.6257690156599552,No constraints,0.1,4,0.0,0.0,Diabetes
Accuracy,RF,0.6331795302013423,No constraints,0.1,4,1.1703654631776583,0.007410514541387081,Diabetes
Accuracy,SREW,0.6261884787472036,True protected attributes,0.1,4,0.06698671430167558,0.000419463087248384,Diabetes
Accuracy,ADDEB,0.6347175615212528,True protected attributes,0.1,4,1.4098468994382718,0.008948545861297563,Diabetes
Accuracy,LFR,0.601160514541387,True protected attributes,0.1,4,-4.093499244098164,-0.02460850111856827,Diabetes
Accuracy,CALEQ,0.6259787472035794,True protected attributes,0.1,4,0.0335045789591204,0.00020973154362413648,Diabetes
Accuracy,ROC,0.6208053691275168,True protected attributes,0.1,4,-0.7995495495495497,-0.004963646532438415,Diabetes
Accuracy,EGR,0.6260486577181208,True protected attributes,0.1,4,0.04466778336125188,0.0002796420581655523,Diabetes
Accuracy,GSR,0.6260486577181208,True protected attributes,0.1,4,0.04466778336125188,0.0002796420581655523,Diabetes
Accuracy,SOFT,0.43561241610738255,Noisy protected attributes,0.1,4,-43.65270422083132,-0.1901565995525727,Diabetes
Accuracy,PRIV,0.6171001118568232,Noisy protected attributes,0.1,4,-1.4047807862240802,-0.008668903803132011,Diabetes
Accuracy,MDRO,0.6010906040268457,Noisy protected attributes,0.1,4,-4.105605954873215,-0.024678411633109576,Diabetes
Accuracy,ARL,0.6315715883668904,No protected attributes,0.1,4,0.9187513836617311,0.005802572706935183,Diabetes
Accuracy,DRO,0.6263282997762863,No protected attributes,0.1,4,0.08929568032146618,0.0005592841163311046,Diabetes
Equal Odds Difference,LR,0.008727630329005517,No constraints,0.1,4,0.0,0.0,Diabetes
Equal Odds Difference,RF,0.023698344750834294,No constraints,0.1,4,63.1719834411715,0.014970714421828776,Diabetes
Equal Odds Difference,SREW,-0.009697574135842185,True protected attributes,0.1,4,189.99807793939146,-0.018425204464847703,Diabetes
Equal Odds Difference,ADDEB,0.008975740796688059,True protected attributes,0.1,4,2.764233875538058,0.0002481104676825413,Diabetes
Equal Odds Difference,LFR,0.0,True protected attributes,0.1,4,-inf,-0.008727630329005517,Diabetes
Equal Odds Difference,CALEQ,0.022630033346672074,True protected attributes,0.1,4,61.43341816909437,0.013902403017666556,Diabetes
Equal Odds Difference,ROC,0.05901339417728361,True protected attributes,0.1,4,85.21076367377442,0.05028576384827809,Diabetes
Equal Odds Difference,EGR,-0.00630664825153697,True protected attributes,0.1,4,238.387777166398,-0.015034278580542487,Diabetes
Equal Odds Difference,GSR,-0.004833702693812836,True protected attributes,0.1,4,280.55786385407873,-0.013561333022818353,Diabetes
Equal Odds Difference,SOFT,-0.0098211811786071,Noisy protected attributes,0.1,4,188.86538360595975,-0.018548811507612617,Diabetes
Equal Odds Difference,PRIV,-0.0008031153986345768,Noisy protected attributes,0.1,4,1186.7218265076065,-0.009530745727640094,Diabetes
Equal Odds Difference,MDRO,0.00011195700850874513,Noisy protected attributes,0.1,4,-7695.519409866858,-0.008615673320496772,Diabetes
Equal Odds Difference,ARL,0.0009371956079783084,No protected attributes,0.1,4,-831.2495977048497,-0.007790434721027209,Diabetes
Equal Odds Difference,DRO,0.0022301182097066025,No protected attributes,0.1,4,-291.35281219706,-0.006497512119298915,Diabetes
Accuracy,LR,0.6238814317673378,No constraints,0.1,5,0.0,0.0,Diabetes
Accuracy,RF,0.6298238255033557,No constraints,0.1,5,0.9435009435009412,0.0059423937360179035,Diabetes
Accuracy,SREW,0.6252796420581656,True protected attributes,0.1,5,0.22361359570661765,0.0013982102908277616,Diabetes
Accuracy,ADDEB,0.6280061521252797,True protected attributes,0.1,5,0.6567961705443714,0.004124720357941869,Diabetes
Accuracy,LFR,0.5990631991051454,True protected attributes,0.1,5,-4.142840471466913,-0.024818232662192408,Diabetes
Accuracy,CALEQ,0.6219239373601789,True protected attributes,0.1,5,-0.3147482014388636,-0.0019574944071588662,Diabetes
Accuracy,ROC,0.6186381431767338,True protected attributes,0.1,5,-0.8475533958639314,-0.005243288590603967,Diabetes
Accuracy,EGR,0.6236717002237137,True protected attributes,0.1,5,-0.03362851698238689,-0.00020973154362413648,Diabetes
Accuracy,GSR,0.621015100671141,True protected attributes,0.1,5,-0.46155578070470327,-0.002866331096196828,Diabetes
Accuracy,SOFT,0.430998322147651,Noisy protected attributes,0.1,5,-44.752635847526356,-0.1928831096196868,Diabetes
Accuracy,PRIV,0.6222734899328859,Noisy protected attributes,0.1,5,-0.25839793281654533,-0.001607941834451898,Diabetes
Accuracy,MDRO,0.5740352348993288,Noisy protected attributes,0.1,5,-8.683473389355733,-0.04984619686800895,Diabetes
Accuracy,ARL,0.6292645413870246,No protected attributes,0.1,5,0.8554605043884056,0.005383109619686799,Diabetes
Accuracy,DRO,0.625349552572707,No protected attributes,0.1,5,0.23476802683064513,0.0014681208053691774,Diabetes
Equal Odds Difference,LR,0.02735458462860292,No constraints,0.1,5,0.0,0.0,Diabetes
Equal Odds Difference,RF,0.041477020367757855,No constraints,0.1,5,34.04881935572451,0.014122435739154934,Diabetes
Equal Odds Difference,SREW,-0.00041536291478379284,True protected attributes,0.1,5,6685.707017883793,-0.027769947543386714,Diabetes
Equal Odds Difference,ADDEB,0.016884967320526995,True protected attributes,0.1,5,-62.005552686785784,-0.010469617308075926,Diabetes
Equal Odds Difference,LFR,0.0026492768722209776,True protected attributes,0.1,5,-932.5302317560587,-0.024705307756381942,Diabetes
Equal Odds Difference,CALEQ,0.05728129510278711,True protected attributes,0.1,5,52.24517081969409,0.029926710474184187,Diabetes
Equal Odds Difference,ROC,0.05805930330911665,True protected attributes,0.1,5,52.88509666924022,0.030704718680513728,Diabetes
Equal Odds Difference,EGR,0.005342000071271766,True protected attributes,0.1,5,-412.0663471292436,-0.022012584557331155,Diabetes
Equal Odds Difference,GSR,0.003157564869452442,True protected attributes,0.1,5,-766.3190071957736,-0.02419701975915048,Diabetes
Equal Odds Difference,SOFT,0.0016449092689666059,Noisy protected attributes,0.1,5,-1562.9844055646975,-0.025709675359636315,Diabetes
Equal Odds Difference,PRIV,0.011906335769887644,Noisy protected attributes,0.1,5,-129.74813710348653,-0.015448248858715277,Diabetes
Equal Odds Difference,MDRO,-0.009893415473611278,Noisy protected attributes,0.1,5,376.49283204132934,-0.0372480001022142,Diabetes
Equal Odds Difference,ARL,0.009514732044146074,No protected attributes,0.1,5,-187.49716231297123,-0.017839852584456847,Diabetes
Equal Odds Difference,DRO,0.005512830303469232,No protected attributes,0.1,5,-396.198560862442,-0.02184175432513369,Diabetes
Accuracy,LR,0.6261185682326622,No constraints,0.1,6,0.0,0.0,Diabetes
Accuracy,RF,0.631851230425056,No constraints,0.1,6,0.9072803717636746,0.005732662192393767,Diabetes
Accuracy,SREW,0.6258389261744967,True protected attributes,0.1,6,-0.044682752457547714,-0.0002796420581655523,Diabetes
Accuracy,ADDEB,0.6342281879194631,True protected attributes,0.1,6,1.2786596119929494,0.008109619686800906,Diabetes
Accuracy,LFR,0.6018596196868009,True protected attributes,0.1,6,-4.030665582529913,-0.024258948545861303,Diabetes
Accuracy,CALEQ,0.6219239373601789,True protected attributes,0.1,6,-0.6744604316546887,-0.004194630872483285,Diabetes
Accuracy,ROC,0.6205956375838926,True protected attributes,0.1,6,-0.8899402951447755,-0.005522930648769631,Diabetes
Accuracy,EGR,0.625349552572707,True protected attributes,0.1,6,-0.12297372833984799,-0.0007690156599552411,Diabetes
Accuracy,GSR,0.6260486577181208,True protected attributes,0.1,6,-0.01116694584031297,-6.991051454141584e-05,Diabetes
Accuracy,SOFT,0.4349832214765101,Noisy protected attributes,0.1,6,-43.940855030536795,-0.19113534675615212,Diabetes
Accuracy,PRIV,0.6180089485458613,Noisy protected attributes,0.1,6,-1.312217194570131,-0.008109619686800906,Diabetes
Accuracy,MDRO,0.5739653243847874,Noisy protected attributes,0.1,6,-9.086479902557866,-0.052153243847874786,Diabetes
Accuracy,ARL,0.6344379194630873,No protected attributes,0.1,6,1.3112947658402208,0.008319351230425043,Diabetes
Accuracy,DRO,0.6261884787472036,No protected attributes,0.1,6,0.011164452383616297,6.991051454141584e-05,Diabetes
Equal Odds Difference,LR,0.016962726853877313,No constraints,0.1,6,0.0,0.0,Diabetes
Equal Odds Difference,RF,0.03512469928109571,No constraints,0.1,6,51.707125751801854,0.018161972427218398,Diabetes
Equal Odds Difference,SREW,-0.0022599832367006523,True protected attributes,0.1,6,850.5687023874206,-0.019222710090577966,Diabetes
Equal Odds Difference,ADDEB,0.011899254629723785,True protected attributes,0.1,6,-42.55285210474622,-0.0050634722241535285,Diabetes
Equal Odds Difference,LFR,0.0,True protected attributes,0.1,6,-inf,-0.016962726853877313,Diabetes
Equal Odds Difference,CALEQ,0.050348517068533515,True protected attributes,0.1,6,66.30938140484267,0.0333857902146562,Diabetes
Equal Odds Difference,ROC,0.05534795286502526,True protected attributes,0.1,6,69.35256685058687,0.038385226011147945,Diabetes
Equal Odds Difference,EGR,0.0010297475616547758,True protected attributes,0.1,6,-1547.2704073820462,-0.015932979292222538,Diabetes
Equal Odds Difference,GSR,0.0032182523158269805,True protected attributes,0.1,6,-427.0788362508635,-0.013744474538050333,Diabetes
Equal Odds Difference,SOFT,0.0023301843578443088,Noisy protected attributes,0.1,6,-627.956429574946,-0.014632542496033005,Diabetes
Equal Odds Difference,PRIV,-0.003943617960736376,Noisy protected attributes,0.1,6,530.1310883245377,-0.02090634481461369,Diabetes
Equal Odds Difference,MDRO,0.0021249668948803008,Noisy protected attributes,0.1,6,-698.2584055660228,-0.014837759958997013,Diabetes
Equal Odds Difference,ARL,-0.002878445115182607,No protected attributes,0.1,6,689.3017297570118,-0.01984117196905992,Diabetes
Equal Odds Difference,DRO,0.0014413905938016752,No protected attributes,0.1,6,-1076.8306888376476,-0.015521336260075638,Diabetes
Accuracy,LR,0.6222734899328859,No constraints,0.1,7,0.0,0.0,Diabetes
Accuracy,RF,0.6294043624161074,No constraints,0.1,7,1.1329556814395292,0.007130872483221529,Diabetes
Accuracy,SREW,0.62248322147651,True protected attributes,0.1,7,0.03369272237195853,0.00020973154362413648,Diabetes
Accuracy,ADDEB,0.6308025727069351,True protected attributes,0.1,7,1.3521001884074013,0.00852908277404918,Diabetes
Accuracy,LFR,0.6019994407158836,True protected attributes,0.1,7,-3.367785390779243,-0.020274049217002266,Diabetes
Accuracy,CALEQ,0.6196868008948546,True protected attributes,0.1,7,-0.4174187725631606,-0.0025866890380312757,Diabetes
Accuracy,ROC,0.6172399328859061,True protected attributes,0.1,7,-0.815494393476035,-0.005033557046979831,Diabetes
Accuracy,EGR,0.6222734899328859,True protected attributes,0.1,7,0.0,0.0,Diabetes
Accuracy,GSR,0.6221336689038032,True protected attributes,0.1,7,-0.022474435329811193,-0.00013982102908272065,Diabetes
Accuracy,SOFT,0.430998322147651,Noisy protected attributes,0.1,7,-44.37956204379563,-0.1912751677852349,Diabetes
Accuracy,PRIV,0.6187779642058165,Noisy protected attributes,0.1,7,-0.5649079200090279,-0.0034955257270693485,Diabetes
Accuracy,MDRO,0.5753635346756152,Noisy protected attributes,0.1,7,-8.15309842041312,-0.04690995525727071,Diabetes
Accuracy,ARL,0.6375838926174496,No protected attributes,0.1,7,2.401315789473679,0.01531040268456374,Diabetes
Accuracy,DRO,0.6241610738255033,No protected attributes,0.1,7,0.3024193548387122,0.0018875838926174504,Diabetes
Equal Odds Difference,LR,0.0317278097841021,No constraints,0.1,7,0.0,0.0,Diabetes
Equal Odds Difference,RF,0.03982484220475238,No constraints,0.1,7,20.33161206018299,0.008097032420650283,Diabetes
Equal Odds Difference,SREW,0.003562690524007789,True protected attributes,0.1,7,-790.5575595269619,-0.02816511926009431,Diabetes
Equal Odds Difference,ADDEB,0.004365565177411546,True protected attributes,0.1,7,-626.7743921971249,-0.027362244606690553,Diabetes
Equal Odds Difference,LFR,0.0,True protected attributes,0.1,7,-inf,-0.0317278097841021,Diabetes
Equal Odds Difference,CALEQ,0.07459158410500494,True protected attributes,0.1,7,57.46462531290681,0.04286377432090284,Diabetes
Equal Odds Difference,ROC,0.061370271927552386,True protected attributes,0.1,7,48.30101156866833,0.029642462143450288,Diabetes
Equal Odds Difference,EGR,0.006600006370427944,True protected attributes,0.1,7,-380.7239266656173,-0.025127803413674155,Diabetes
Equal Odds Difference,GSR,0.008034012749302682,True protected attributes,0.1,7,-294.9185889312403,-0.023693797034799416,Diabetes
Equal Odds Difference,SOFT,0.0008936526728075128,Noisy protected attributes,0.1,7,-3450.351355681121,-0.030834157111294586,Diabetes
Equal Odds Difference,PRIV,-0.005811165215615463,Noisy protected attributes,0.1,7,645.9801710480501,-0.03753897499971756,Diabetes
Equal Odds Difference,MDRO,-0.013594007166944116,Noisy protected attributes,0.1,7,333.39556463713706,-0.045321816951046215,Diabetes
Equal Odds Difference,ARL,0.004133622242781548,No protected attributes,0.1,7,-667.5546511176162,-0.02759418754132055,Diabetes
Equal Odds Difference,DRO,0.006802125896342215,No protected attributes,0.1,7,-366.4396141383308,-0.024925683887759884,Diabetes
Accuracy,LR,0.6258389261744967,No constraints,0.1,8,0.0,0.0,Diabetes
Accuracy,RF,0.6307326621923938,No constraints,0.1,8,0.7758811793393994,0.00489373601789711,Diabetes
Accuracy,SREW,0.6255592841163311,True protected attributes,0.1,8,-0.04470272686634136,-0.0002796420581655523,Diabetes
Accuracy,ADDEB,0.6313618568232662,True protected attributes,0.1,8,0.8747646993688352,0.0055229306487695196,Diabetes
Accuracy,LFR,0.40205536912751677,True protected attributes,0.1,8,-55.65988523735004,-0.2237835570469799,Diabetes
Accuracy,CALEQ,0.6223434004474273,True protected attributes,0.1,8,-0.5616715344866297,-0.0034955257270693485,Diabetes
Accuracy,ROC,0.6213646532438478,True protected attributes,0.1,8,-0.7200720072007227,-0.004474272930648837,Diabetes
Accuracy,EGR,0.6255592841163311,True protected attributes,0.1,8,-0.04470272686634136,-0.0002796420581655523,Diabetes
Accuracy,GSR,0.6263282997762863,True protected attributes,0.1,8,0.07813372028128152,0.0004893736017896888,Diabetes
Accuracy,SOFT,0.42855145413870244,Noisy protected attributes,0.1,8,-46.03588907014684,-0.19728747203579422,Diabetes
Accuracy,PRIV,0.6186381431767338,Noisy protected attributes,0.1,8,-1.1639733303198119,-0.0072007829977628335,Diabetes
Accuracy,MDRO,0.5763422818791947,Noisy protected attributes,0.1,8,-8.588064046579325,-0.049496644295301984,Diabetes
Accuracy,ARL,0.6277964205816555,No protected attributes,0.1,8,0.3118040089086893,0.0019574944071588662,Diabetes
